category,project,InducingDate,BugFixing,FixingDates,InducingMessage
Assembly,lanl/qmasm,c1197af6140efbee621aaab43c3b09ff0988d658,2020-07-01T23:12:25Z,1771bb65d542acbd43daa390ea732811eb69cde3/8316b1ded244f2c75061bb65d0ec880dbda14ba1/,2020-07-24 16:26:59-06:00/2020-07-06 17:13:03-06:00/,"Support a new --pack-qubits option

This is analogous to the packing feature provided by -O3 in the old,
pre-Ocean version of QMASM.  The main differences are that --pack-qubits is
topology-agnostic and that the user must explicitly specify a target qubit
count."
Assembly,lanl/qmasm,59437a9d3ce24a759b7318ddd524644d5829a677,2018-05-09T06:05:04Z,1dc06566d14f1110c4b59cd17169274f8583151f/734c4a4b6675b523c99d898595b112898f146500/b8ecbd653983237498f08a44fa4e718b1859655a/e55bc405a3f90b35c5a44b5ae945686a04f2f866/08e80c4b0a4fb469315dbee680670f1dfec66748/,2019-01-27 17:14:26-07:00/2019-01-10 23:29:26-07:00/2019-01-21 00:55:07-07:00/2020-06-03 14:20:44-06:00/2018-05-21 20:36:09-06:00/,Add support for `/=` to indicate an anti-chain (opposite values)
Assembly,lanl/qmasm,e995db20ce37dddb3812d35ef357e5e4b10c889f,2018-05-22T02:22:36Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/08e80c4b0a4fb469315dbee680670f1dfec66748/,2020-06-03 14:20:44-06:00/2018-05-21 20:36:09-06:00/,Make update_strengths_from_chains a method of Problem
Assembly,lanl/qmasm,c9c65e79db99460526e50e5350144ebfabb73c43,2019-12-24T01:49:15Z,915496754333c17998c6decb54bd5e1f5f0fd528/16d501d4be17852beaabfb1cb06c9c62fa453737/d2da5ce215b0a1e3b9e1a988001c5086db89ffcc/5e6379cb72d249a86c71049b0648f17f771cdd16/8ab0e8a53d0fcbdf8e09e917932b871fe820e8d9/8316b1ded244f2c75061bb65d0ec880dbda14ba1/3bb3de98e519a547abbb3b05aaafaa9fec01562d/c1197af6140efbee621aaab43c3b09ff0988d658/,2020-07-23 18:01:47-06:00/2020-01-07 16:50:04-07:00/2020-01-07 15:09:27-07:00/2020-03-11 16:04:53-06:00/2020-06-12 11:51:28-06:00/2020-07-06 17:13:03-06:00/2020-06-12 12:09:09-06:00/2020-07-01 17:12:25-06:00/,Cache embeddings across runs
Assembly,lanl/qmasm,6fa6e34cebc93f83ccccaa9ae7ba14e6094f63e1,2016-08-17T07:07:18Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/6bec5ac217b9170c165e38882847f78e9e78b05a/,2020-06-03 14:20:44-06:00/2016-08-19 11:17:57-06:00/,:bug: Fix missing import and missing return in convert_to_ising
Assembly,lanl/qmasm,38f5c2a815cbea434d8dd8ce8160748c4755fd48,2019-12-24T00:58:16Z,5e6379cb72d249a86c71049b0648f17f771cdd16/fa3b23a63d8017abe4625f9b5e451a6f04621e26/c9c65e79db99460526e50e5350144ebfabb73c43/,2020-03-11 16:04:53-06:00/2019-12-23 18:08:29-07:00/2019-12-23 18:49:15-07:00/,Embed a logical problem onto the physical topology
Assembly,lanl/qmasm,6af86c7c68df5a8191a8896c7d74b4d0d14f29cd,2018-03-15T23:20:52Z,2570435bacfa873b1a92a301b43314a99c9173bb/,2019-02-06 23:56:31-07:00/,:bug: Correct handling of mixed sums or mixed products in !assert
Assembly,lanl/qmasm,b769691bb24afd35e48cf371407f417b78fff1b9,2017-07-03T01:34:36Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/f6e8c9df3949c68f9d57622f0feb8fc336f6d44f/10f51141ae3f8742f5069a0c08280d8bcba40586/5db92a0f1a855ca3bdbea945107d7c59f901a82e/,2020-06-03 14:20:44-06:00/2017-08-17 13:19:31-06:00/2017-08-16 11:37:14-06:00/2017-08-21 13:40:37-06:00/,"Refactored submit_dwave_problem

The function is still on the long side, but at least some chunk of the
work has been moved into new helper functions."
Assembly,lanl/qmasm,32a848d45ffc1ef285939304f842a402824bde47,2016-07-05T22:04:36Z,e47c19dba70b88cec54276cd1c4a325d42fb7714/ce3ca616f6c3a87cc5b99afef71031588b912368/eacb7728db6652f58fa716e22d157e1ad29b6d86/f7efe15255c0ea1984e2ac258a9deb137075e245/d46b0e2204d2114a2cb054f62f88764c85eef12a/d1f1f7d382c2da418e3a88f29cdc5f1c7e5b3724/076d15687fc97b3864650c32a81834303640b11e/e55bc405a3f90b35c5a44b5ae945686a04f2f866/3df14bc70e791f86aea778a54d1c9893ec51c5ec/2cea5dda67912e9fe7e6906faa87216531ed880a/b9a8669fbd48f2fa507d700246b350094be0578b/433720570fe34d49f9e656e37f60ca9d40860e8e/831fe9525797795fb251f165a6bf462c1472aeb9/eb0b4037d6c744adef59fac1d3edc3b78be3a008/03d7550592ab06af3b924e1eec2b2c6694e51e84/ebd27c45b283fbc5c7cac142def77721ac4ce5d4/c896937b74bac51f1508b3d693c4e333de375267/a9b829f53dfe57dc0c3ee6d32588b684d74aedc5/b7e7a707b84a72ec622b7fd6c58a5d9237beef8a/03d4201d7d8b5999ab6b907ed41be2414f88fbfd/,2016-12-14 00:21:40-07:00/2016-08-19 17:14:43-06:00/2016-07-08 10:33:42-06:00/2016-10-17 16:10:29-06:00/2017-01-31 19:28:22-05:00/2016-07-08 10:46:18-06:00/2017-02-23 18:46:14-07:00/2020-06-03 14:20:44-06:00/2017-05-04 16:14:29-06:00/2017-08-23 10:05:05-06:00/2017-05-28 00:03:07-06:00/2017-07-02 18:39:35-06:00/2016-08-17 00:37:09-06:00/2016-08-23 19:29:23+00:00/2017-06-07 12:04:42-04:00/2016-09-29 11:13:43-06:00/2016-08-16 23:40:11-06:00/2017-08-22 13:31:35-06:00/2016-10-26 16:56:24-06:00/2018-05-21 00:33:19-06:00/,Separate file for D-Wave communication routines
Assembly,lanl/qmasm,4253e5d5a8d1f117e5a30e6ed43cc10328acf2f7,2016-08-19T00:40:00Z,f21cc157a6994e7ab172bc30de12038ca808fcce/,2016-11-03 09:48:20-04:00/,Minor changes to the text
Assembly,lanl/qmasm,7c55d9f9f35ebbb042967c340093e33611d57550,2016-07-08T20:54:46Z,c896937b74bac51f1508b3d693c4e333de375267/,2016-08-16 23:40:11-06:00/,"Revert ""Introduce a 10% fudge factor for chain strength""

This reverts commit d48954b90d71ce0a388b4561d4466c76a95d5111.
The fudge factor doesn't always help and sometimes makes things more
confusing."
Assembly,lanl/qmasm,bb9fa86838726ff018c541884988c96b2dfe6892,2017-05-30T05:12:55Z,c623159aafd8670f2e7ad91ec9ad9aa9a3f70392/00da1df5a6deb05e15e9ab13dc0884780ab3a85d/e995db20ce37dddb3812d35ef357e5e4b10c889f/41f5348bb1c9782f334906026f4af48d7574779d/59437a9d3ce24a759b7318ddd524644d5829a677/9b09d248c66c6b75c39eba2a534dc9a5e743a726/1daa1a14b873685f5c7ffff6c7d31cd5b45c4c47/ba212962942b26e0f6d8c605c0f369cde4c654b7/751e5e7d116c243391b3f02b2f717c63d59051be/d97cd459bd1a9439971650c6dd7138b56bb288e6/e55bc405a3f90b35c5a44b5ae945686a04f2f866/03d4201d7d8b5999ab6b907ed41be2414f88fbfd/9e5be93dcb0b6940267d441fc666d17fc9ac5cb3/,2017-08-24 18:43:11-06:00/2018-06-20 00:07:33-06:00/2018-05-21 20:22:36-06:00/2017-05-31 00:19:08-06:00/2018-05-09 00:05:04-06:00/2018-04-23 00:21:06-06:00/2018-02-22 18:38:48-07:00/2018-05-21 23:35:59-06:00/2020-06-03 17:30:21-06:00/2017-05-30 23:34:55-06:00/2020-06-03 14:20:44-06:00/2018-05-21 00:33:19-06:00/2018-06-20 00:21:31-06:00/,"Introduced an --always-embed option to write qbsolv/MiniZinc after embedding

The intention of this new option is to help with debugging.  If a
program produces the correct answer without --always-embed but an
incorrect answer with --always-embed, then the embedding is likely to
be at fault."
Assembly,lanl/qmasm,ddb51ec6e9882dd0c7ca4a4df493c16d25260cc3,2019-12-18T23:43:51Z,729dafcd6564d4a4ee2ca74dba06690186e533a4/a479826aafca66ffd7ce86b1105819d163cf4b4b/,2020-06-09 15:35:41-06:00/2019-12-18 17:57:17-07:00/,Parse the input file
Assembly,lanl/qmasm,d3045915257228114374e0e996ac4b55196a9472,2017-06-02T06:24:06Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/58b679241a9b2c1a0dca0248e8a636acdab3af43/751e5e7d116c243391b3f02b2f717c63d59051be/,2020-06-03 14:20:44-06:00/2017-06-02 23:20:01-06:00/2020-06-03 17:30:21-06:00/,"Added support for outputting bqpjson format

See http://bqpjson.readthedocs.io/en/latest/bqpjson_format.html"
Assembly,lanl/qmasm,03d7550592ab06af3b924e1eec2b2c6694e51e84,2017-06-07T16:04:42Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/10f51141ae3f8742f5069a0c08280d8bcba40586/433720570fe34d49f9e656e37f60ca9d40860e8e/,2020-06-03 14:20:44-06:00/2017-08-16 11:37:14-06:00/2017-07-02 18:39:35-06:00/,"Report the problem ID

Thanks to Vlad Papish for showing me how to retrieve the problem ID."
Assembly,lanl/qmasm,831fe9525797795fb251f165a6bf462c1472aeb9,2016-08-17T06:37:09Z,e47c19dba70b88cec54276cd1c4a325d42fb7714/f7efe15255c0ea1984e2ac258a9deb137075e245/9b09d248c66c6b75c39eba2a534dc9a5e743a726/ba212962942b26e0f6d8c605c0f369cde4c654b7/811e485ea39a333f382e126dbd8083482620c303/b7e7a707b84a72ec622b7fd6c58a5d9237beef8a/e55bc405a3f90b35c5a44b5ae945686a04f2f866/3df14bc70e791f86aea778a54d1c9893ec51c5ec/,2016-12-14 00:21:40-07:00/2016-10-17 16:10:29-06:00/2018-04-23 00:21:06-06:00/2018-05-21 23:35:59-06:00/2016-08-18 11:38:11-06:00/2016-10-26 16:56:24-06:00/2020-06-03 14:20:44-06:00/2017-05-04 16:14:29-06:00/,:bug: Corrected refactoring for the --run and --pin options
Assembly,lanl/qmasm,cef680b1fa9b1927addebf7dfc38581af4eb1dae,2016-07-02T00:34:50Z,c896937b74bac51f1508b3d693c4e333de375267/,2016-08-16 23:40:11-06:00/,Transferred more work from qasm.py to update.py
Assembly,lanl/qmasm,ed7644179b4b8716da8454fb6d1d4903fca29eb7,2017-05-31T00:33:52Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/73f341fc0b8fcf4e6044eae6af3c9f89bf677e3f/,2020-06-03 14:20:44-06:00/2017-05-31 14:51:02-06:00/,"Let the user define ""close enough"" in qmasm-ground-state"
Assembly,lanl/qmasm,5bcb3cbf827a3fd90c7dd2698518b64f1a66a8bd,2018-05-21T07:07:03Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/062f963dded85b2f40eb0bad6f10829d03baf16c/,2020-06-03 14:20:44-06:00/2019-02-24 00:08:23-07:00/,"Renamed --pin-strength to --pin-weight

The value affects variable weights, not coupler strengths.  This name
change reflects that."
Assembly,lanl/qmasm,803d301abedae259bd34466a669e0f76944b750b,2020-03-12T22:08:03Z,83fc0e638df9ab2e3cefa74818b9a2b94fd01c13/70691a80494d60ba098b9f20c0a4ae1bf8999af9/1bc122180830027ea8987b70a5ef1e5666246857/,2020-05-29 18:02:35-06:00/2020-05-19 18:38:59-06:00/2020-05-19 16:10:30-06:00/,"Output more problem statistics

Also updated the code to work with the latest release of Ocean."
Assembly,lanl/qmasm,545bd3025375142966314848e5e3f24930b6aaef,2019-10-09T20:45:22Z,5ee86fa800a398f40b7bb1aa92626fe3351851eb/151723d2e75af21a7facbbc5292c61d3aa2a6cde/ba08023f199021f0ce0745c0b992df931f86cef9/2f53108320fa3cf33f8b80a66908342a6c2a9e9e/45f14cb65409147ff739d2c7fa7950fe23341eb2/e122b04780afb9dce9757d2b8f80218861aec214/d0b9d75cff4fac9da613163c1c14d9837c673405/03e4cd19cc670522ff8c84ec5a9e391ccd592c52/,2019-12-20 11:10:09-07:00/2020-06-09 12:08:38-06:00/2020-05-19 11:51:33-06:00/2020-06-02 15:16:48-06:00/2020-06-02 16:37:34-06:00/2019-10-09 15:36:20-06:00/2019-12-20 11:28:36-07:00/2019-12-18 14:40:55-07:00/,Parse the command line
Assembly,lanl/qmasm,2d01a59600629a55c9073d4e35fe0bdc9bafb2df,2020-06-04T00:30:56Z,eb77446bb64b66e3e70157f8f3e75c177adb2213/,2020-06-03 19:19:45-06:00/,Specify a download URL
Assembly,lanl/qmasm,68d839a70523239b501b2fee3e22b16041167d12,2020-07-21T20:08:53Z,64810737abc9d42665d8106cd7d227337f7bba54/60c0bf91399573416c1acf0d87253c36a603c53b/,2020-07-22 18:49:06-06:00/2020-07-21 18:37:25-06:00/,Let the user specify an underlying solver when selecting the kerberos solver
Assembly,lanl/qmasm,0a2149dd5ea8a66ac65f3e25a3dd65bbe92bb292,2016-08-19T00:36:21Z,f21cc157a6994e7ab172bc30de12038ca808fcce/4253e5d5a8d1f117e5a30e6ed43cc10328acf2f7/77dcb44604e4f32a38b1b03a635236b084b5900d/b7e7a707b84a72ec622b7fd6c58a5d9237beef8a/,2016-11-03 09:48:20-04:00/2016-08-18 18:40:00-06:00/2016-08-19 17:42:58-06:00/2016-10-26 16:56:24-06:00/,4-bit sorting example
Assembly,lanl/qmasm,c1fdd35670c74d751bb4ba6c0a698d14ccbd0d74,2017-03-27T08:04:20Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,Report the size of the maximum possible clique
Assembly,lanl/qmasm,b11d0f7b3c472f4eaa607c58f5e90f2407cf9ca2,2016-07-11T17:39:12Z,d2a8853c30afa37214559fa9d2603ced237184bb/4bbf247a59b31bf1e225733bcefdd2a3fe131f9f/836980fe317ac8d7171f13f727f3617fbc3f4d9c/f54e91d8eec83b6fe33fc1717d21d93e20612dca/bfe3c25cf817d1d4165828d27001deb1ed707804/e55bc405a3f90b35c5a44b5ae945686a04f2f866/c589beb2cb232d4927bf457f6f0aca377dfdded7/,2017-01-24 13:25:13-07:00/2016-10-19 16:52:53-06:00/2016-10-20 14:42:41-06:00/2016-08-18 10:33:36-06:00/2017-01-25 10:14:04-07:00/2020-06-03 14:20:44-06:00/2016-10-26 18:27:45-06:00/,":bug: Pass filenames, not just line numbers, to Statements"
Assembly,lanl/qmasm,e6aa93edc0a2ce44a3036ef595b2567aa840c38f,2019-12-20T00:16:44Z,41f134f63042973693e247858a9146c64c68129b/59449daa13d9b5a29e2f18ca3834bdc464f1188c/,2019-12-23 11:32:31-07:00/2019-12-23 14:30:40-07:00/,Convert chains to aliases using dimod's contract_variables
Assembly,lanl/qmasm,74d4afdc36f4f869601948abc7baf5a60b029fdd,2020-07-20T21:49:13Z,64810737abc9d42665d8106cd7d227337f7bba54/68d839a70523239b501b2fee3e22b16041167d12/5b35930a78f19b78d67cbb96e223650ebfb823a2/,2020-07-22 18:49:06-06:00/2020-07-21 14:08:53-06:00/2020-07-23 17:00:29-06:00/,Add support for the Kerberos hybrid sampler
Assembly,lanl/qmasm,d550a0bf58f3ad8d18feeb321bed664b042acd23,2017-05-24T22:05:32Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,Canonicalize edges to enforce the order of the two vertices
Assembly,lanl/qmasm,6dc07136bc3a7b84b9d69e9980c474fd931bea90,2020-06-12T17:14:18Z,60c0bf91399573416c1acf0d87253c36a603c53b/,2020-07-21 18:37:25-06:00/,:bug: Pass the correct sampler and BQM to _submit_and_block
Assembly,lanl/qmasm,2a5f1aeea476f2c3ee653c4298818478028d0e3d,2017-05-04T00:51:20Z,9b09d248c66c6b75c39eba2a534dc9a5e743a726/3df14bc70e791f86aea778a54d1c9893ec51c5ec/,2018-04-23 00:21:06-06:00/2017-05-04 16:14:29-06:00/,"With --all-solns, sort solutions first by increasing energy"
Assembly,lanl/qmasm,37eebbcdade93338d11e398c661baa9d08a81fae,2018-02-24T00:24:49Z,cf55b4a60330acf6d101c230a99ccadb78f7ef74/c0d5deb7b625809b8b8310e63b4f0f3354a21460/af27f78726e6dc160a4610928824b4a3538db47a/2570435bacfa873b1a92a301b43314a99c9173bb/24f79616fd41156ee72c56d0e646f4e74ea4df67/e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2018-03-14 18:12:42-06:00/2019-02-09 00:13:09-07:00/2019-02-19 19:50:34-07:00/2019-02-06 23:56:31-07:00/2018-02-25 16:15:19-07:00/2020-06-03 14:20:44-06:00/,"Support integer power (""**"") in !assert directives"
Assembly,lanl/qmasm,51723a0315a982fb9a9d72fbcb7d44cfa38f94bf,2019-11-14T01:19:42Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,"Update qmasm-qbsolv to work correctly under Python 3

Thanks to John Scoville for reporting the problem."
Assembly,lanl/qmasm,3fea1a48e3675e1cd5b23833f3ee9ae290cfa218,2017-10-10T21:39:46Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,Attempt to reduce memory requirements for solution merging
Assembly,lanl/qmasm,deb223e208f6a9ef4e41a70a38c4b192b61743d9,2019-05-03T21:20:41Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/b3d1dbb997b1ae57ad5848841479eb07d0c06c1a/,2020-06-03 14:20:44-06:00/2019-05-03 16:43:41-06:00/,Output energy statistics at verbosity levels 1 and up
Assembly,lanl/qmasm,3d8f4dcfba9255e61e41c97a6569b4bf7e7697b6,2017-06-22T21:20:00Z,513b7e3d2f34fd49c20d4beb38b105e3cdad83b1/,2019-01-28 00:22:22-07:00/,Increase the version number to 2.0 in preparation for a release
Assembly,lanl/qmasm,d2da5ce215b0a1e3b9e1a988001c5086db89ffcc,2020-01-07T22:09:27Z,975bb6eb8da49418924d0210e88c36a2c7dbbd29/f981684a5d995c3a235226b5579d094a5c2b3fc4/16d501d4be17852beaabfb1cb06c9c62fa453737/f7d1fb6400582f4c2fb9510c05527ff4091cd041/1bc122180830027ea8987b70a5ef1e5666246857/6fdc8c51b614dcdc989875a97344e89b0b722729/,2020-01-07 17:22:15-07:00/2020-03-12 16:48:10-06:00/2020-01-07 16:50:04-07:00/2020-01-24 15:55:35-07:00/2020-05-19 16:10:30-06:00/2020-06-12 12:54:46-06:00/,"Output the mapping from logical to physical qubits

Some debug code remains."
Assembly,lanl/qmasm,0a5cf17c6b9408f81f8f746787a136d098a36d7c,2020-05-27T19:49:13Z,8316b1ded244f2c75061bb65d0ec880dbda14ba1/,2020-07-06 17:13:03-06:00/,Overwrite the physical BQM in place
Assembly,lanl/qmasm,1aab3fcc08876951d46404b1ae052986fbe6940d,2019-12-23T22:02:03Z,ba08023f199021f0ce0745c0b992df931f86cef9/5c79ec1f5919327b626158de7210a96f71f452ca/70691a80494d60ba098b9f20c0a4ae1bf8999af9/39eb40836f255d18a205c69c3ef5b5dc40d8e998/,2020-05-19 11:51:33-06:00/2020-03-12 18:17:29-06:00/2020-05-19 18:38:59-06:00/2020-06-09 18:25:05-06:00/,Add the ability to output flattened QMASM source code
Assembly,lanl/qmasm,329466fdac7d173e95c57130703a9f3a36d20d2d,2017-05-04T17:32:01Z,35e9356b8140ddb99d9ae6b296f902a8c5329487/e55bc405a3f90b35c5a44b5ae945686a04f2f866/bb9fa86838726ff018c541884988c96b2dfe6892/3df14bc70e791f86aea778a54d1c9893ec51c5ec/,2017-05-04 12:58:51-06:00/2020-06-03 14:20:44-06:00/2017-05-29 23:12:55-06:00/2017-05-04 16:14:29-06:00/,":bug: Don't crash on MiniZinc runs if -O elides qubits

Also included more verbose output for classical runs."
Assembly,lanl/qmasm,b93df3340243745ae4db13a038ddf3eb238a0129,2019-02-21T05:21:34Z,bd62a1579b7d3bc87ed452f1cb13f14a26c18dc6/e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2019-02-20 22:53:12-07:00/2020-06-03 14:20:44-06:00/,Explicitly check for invalid identifiers in all statements
Assembly,lanl/qmasm,9b09d248c66c6b75c39eba2a534dc9a5e743a726,2018-04-23T06:21:06Z,cc7891bd8d3cda58f6ec63d3f2dcf555632467c2/a50b5a6b8b1c02ba02f5694accf370efc5f82e48/550389c895caace95e7ecd887e624af4f0687ff7/20a5b56ca0649e34e1297c13ed07780cd38f9d3a/d7c3d05839e17144c8b250fc46eb22ef43000e12/b28f50600eceba74d59e43dc8e570e8ab4601626/deb223e208f6a9ef4e41a70a38c4b192b61743d9/9b2449243d2b488c8a0363385df68e1f6f65c7e4/6017925f49cba0451b562b197fd56df093014141/ba212962942b26e0f6d8c605c0f369cde4c654b7/9ee7cba1105c8f21522a9f014bc572de1786a9a2/22a2b01e6d00e77f87c2661dd0633bd907acde6e/7f02bee4b80e8e19d3dce256b86b77c1c8e4105e/e55bc405a3f90b35c5a44b5ae945686a04f2f866/03d4201d7d8b5999ab6b907ed41be2414f88fbfd/d83f25754ead385b52d736a66e7402afecc7af1a/08e80c4b0a4fb469315dbee680670f1dfec66748/,2018-05-29 06:55:08-06:00/2019-02-13 22:36:48-07:00/2019-02-08 20:02:49-07:00/2018-04-23 01:11:16-06:00/2018-11-02 15:11:58-06:00/2019-02-13 23:22:25-07:00/2019-05-03 15:20:41-06:00/2018-05-25 01:17:34-06:00/2018-05-25 13:00:01-06:00/2018-05-21 23:35:59-06:00/2018-05-08 23:40:06-06:00/2019-02-07 00:12:13-07:00/2019-02-18 00:07:48-07:00/2020-06-03 14:20:44-06:00/2018-05-21 00:33:19-06:00/2019-02-08 21:45:01-07:00/2018-05-21 20:36:09-06:00/,"Drop support for --discard and --all-solns in favor of --show

I've even confused myself with the semantics of --discard and
--all-solns and how those relate to -O, -v, and -v -v.  I believe that
the new --show={valid, best, all} option is a more intuitive
replacement.  By default, only valid solutions are shown, which might
be the empty set.  Specifying --show=best ensures that at least one
solution (the least bad) is output.  Specifying --show=all outputs all
solutions.

This commit includes substantial restructuring of the code that
manages the resulting solutions.  A new Solutions object provides
methods for filtering out solutions that violate particular
constraints.  This is much cleaner than the previous approach, which
performed some filtering in dwave.py and some in qmasm.py, with much
confusion as to which solutions were truly the ones to be presented to
the user."
Assembly,lanl/qmasm,f46e2879460ab11e29bc7e9b8c4421e6b47dbf1b,2019-02-24T07:33:03Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/6c93bd8a90db0cb8091113681fd473d049ba86c7/,2020-06-03 14:20:44-06:00/2019-05-10 16:53:53-06:00/,Compute energy in the case of all variables being fixed
Assembly,lanl/qmasm,f39d080db8ce9bc64646989942da8c0565d0efa8,2019-12-18T23:57:03Z,a479826aafca66ffd7ce86b1105819d163cf4b4b/,2019-12-18 17:57:17-07:00/,Remove unnecessary mixins
Assembly,lanl/qmasm,ba08023f199021f0ce0745c0b992df931f86cef9,2020-05-19T17:51:33Z,70691a80494d60ba098b9f20c0a4ae1bf8999af9/16165697004e65ae9bf3cdd0cab7cbae7bd9b23e/7fa7d3c2f17d448875ee5b633dc64b3cc7e4c9f3/,2020-05-19 18:38:59-06:00/2020-05-20 14:53:28-06:00/2020-05-20 12:04:10-06:00/,Include initial support for outputting Qubist files
Assembly,lanl/qmasm,bd62a1579b7d3bc87ed452f1cb13f14a26c18dc6,2019-02-21T05:53:12Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,"Forbid the use of commas in identifiers

Commas are needed by the !for construct."
Assembly,lanl/qmasm,5012287e813adaa40c8707708b05dab73f850829,2017-02-01T14:51:35Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,:bug: Corrected handling of invalid QMASMCACHE values
Assembly,lanl/qmasm,b7a6c4648701d581d086143246e14447a9cb9d00,2019-12-23T22:11:13Z,ba08023f199021f0ce0745c0b992df931f86cef9/5c79ec1f5919327b626158de7210a96f71f452ca/70691a80494d60ba098b9f20c0a4ae1bf8999af9/,2020-05-19 11:51:33-06:00/2020-03-12 18:17:29-06:00/2020-05-19 18:38:59-06:00/,Add the ability to output a problem in BQPJSON format
Assembly,lanl/qmasm,2822b0570b25004e7c29eb5f1f44855105403803,2016-12-21T01:28:31Z,6b00f179bee4bb3fa3cf635d50b45942250a7504/a7744cd958ce55f7b87bc3669c6baf9c67728639/fb5df0af32a59ba4bc432bbc2e158c41e7126d97/,2016-12-21 17:54:27-07:00/2016-12-23 11:17:04-07:00/2016-12-21 17:41:25-07:00/,Maze example
Assembly,lanl/qmasm,d2dc300167d8dc15e434b9d9c45c62d01a446484,2016-11-11T23:54:16Z,ceaf61b04af797150e5ec1cbfd04cad0fd0a5137/,2017-02-16 11:18:39-05:00/,"Minor changes to the README

Mention that the name ""QASM"" is also used by the IBM Quantum
Experience."
Assembly,lanl/qmasm,550389c895caace95e7ecd887e624af4f0687ff7,2019-02-09T03:02:49Z,b28f50600eceba74d59e43dc8e570e8ab4601626/e55bc405a3f90b35c5a44b5ae945686a04f2f866/d83f25754ead385b52d736a66e7402afecc7af1a/,2019-02-13 23:22:25-07:00/2020-06-03 14:20:44-06:00/2019-02-08 21:45:01-07:00/,Make the discard_* methods return solutions rather than modify in place
Assembly,lanl/qmasm,17cbf6e2a39815f2b7c6ba07dcd89e2a8dce18c9,2018-05-26T00:04:54Z,9484eba4e0e57ee9f115a025b560618ec5ffd3e0/998e11b16d8de22e255b77195d2cd7654517bf73/e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2018-05-25 22:45:25-06:00/2018-05-25 19:11:58-06:00/2020-06-03 14:20:44-06:00/,":bug: Convert antichains, not just chains, to aliases"
