project,BugInducing,InducingDate,BugFixing,FixingDates,InducingMessage
BBN-Q/Qlab,77b2fd04e6eb9352e218a7376a7910371dd64153,2012-07-12T17:23:30Z,b371726e7531a95f521ab812656c6450f5ee11a5/e49a360169479b32a32ac6f557a899fb89797830/b519d61d07e1dd18ee786482acb94eec9ae591ff/05ac43d478601154e1bbafff0ec4988294eeab0f/b4e5fc5b8cf2d0ccb5cc2cffceaa51f644774865/6395f40ec7f5586804467691cd0e2c3f4ca98bf3/5ebd27c19aea3991884e26bd5e1c04c410d9256f/eb6036cf7de6e28f04147ae88a88f238faedf395/6c4e1ba80aa0da4fbf94e9175ebbc43f4e2d5a02/57a61f8668ae5481847be15f4f44657bdffffad1/,2012-09-21 16:05:04-04:00/2012-07-12 15:20:04-04:00/2012-07-19 23:06:02-04:00/2012-11-11 22:16:34-05:00/2015-03-26 09:45:10-04:00/2012-07-17 17:15:40-04:00/2012-10-05 17:41:38-04:00/2012-10-25 16:56:01-04:00/2013-01-20 18:04:17-05:00/2012-07-16 15:54:25-04:00/,"Channel offset/scale/enable getter/setters

Added the whole chain for these parameters.

--CAR and BRJ"
lneuhaus/pyrpl,c2af7625c3f2e21c2c9fd78ea20ff33430c04487,2017-06-03T13:28:51Z,155e74a0301db890003053eb47167b687b6312a3/b148d2be5be9ce69233dffb302ecd46722ef0206/,2017-06-17 23:32:43+02:00/2017-06-19 12:15:47+02:00/,finished PropertyList
m-labs/artiq,741b11c26d59632e3efdaed47cdd894a78fd0461,2016-02-08T08:59:15Z,3fd6962bd2b34707679e313b8502a8bd557b7dc1/f25b5442e76cb3f0f0eadc6145ae1f679db64472/fef72506e4a25e754172a885afbc05fc15530523/8844fba4c98b5ed518a1beed64dc3bd7229e7af1/67327b1e618c8ce4c59d146f5179a30fe0be5d1c/5fd92a617506dd6d572a8e63ceb6fb01f6898c66/7584b02d6638065384a4c652b9d377594bba1609/ff20ed2710fbe9f1facb331430e9a35f30fd2625/2ce3c0869754554fcbdfbb87447f0179937a9764/1d94cfd8ed4684ecb10c3601659c8b53d8bcb482/28c4d8c2a7ba4f59fa3582f26879970e82004c84/5d293d14c641da92a2eda35a8859c772d6666823/daf49efa04cd0991ec5fb7b3d062e1dd9d90d835/de99e7f830f9e1cc9a2c4dea5f5cd898559e42de/8f6c4451ac88ed140d0615326e4c5ce8b3c8ca12/84b5e683490f9dd42c34dd3230f6510e64227360/56e3c806233be01e16c4cfa13a0979d2c5c78cf6/,2019-11-10 15:55:17+08:00/2016-02-08 16:26:02+01:00/2016-02-18 23:51:12+01:00/2016-02-08 14:35:37+01:00/2016-02-08 22:25:02+01:00/2019-03-10 20:44:14+00:00/2016-02-08 19:23:50+01:00/2016-09-09 09:07:31+08:00/2016-02-16 12:52:11+01:00/2016-04-06 15:18:21+08:00/2016-02-19 14:48:25+01:00/2016-09-06 23:06:31+08:00/2016-02-14 12:15:57+01:00/2016-02-08 19:20:07+01:00/2016-09-04 23:09:26+08:00/2017-11-25 00:40:44+00:00/2016-09-06 22:38:34+08:00/,applets: basic embedding OK
BBN-Q/QGL,c19fb26214f9a7528c7b8dc78d1cf2aca4c2a2d8,2015-01-09T18:20:47Z,fd4fb1580c7ddc45ef7a6815a664b596a3c16eaf/ad71d8b7a82c8fd09fa5a2bfbbd314cb4ee59d47/,2016-05-26 15:06:07-04:00/2015-01-25 20:51:49-05:00/,Change title to full filename.
BBN-Q/QGL,8f5cf63191888d7180ab57a30068633032766a5c,2018-05-17T21:07:29Z,7e5b492cccb0f4886f62680d97be0c774e7f0f51/66191ce68ae82f1ce3ec595177b9fab4be586dd5/38b66bdd6e50394bc4d957ce750db2ba5bda1bd2/,2018-05-24 17:39:13-04:00/2019-07-25 13:43:33-04:00/2018-05-17 17:28:31-04:00/,"Various bugfixes, first pass at Pauli random compilation."
BBN-Q/Qlab,a31b9c10f99142f93e420e2d8bbd9921c105f738,2011-11-02T15:34:09Z,d4d3be59c42f0ef8c8bbd44d28befb7a81a11f96/,2012-11-15 09:42:21-05:00/,"Adding DigitalAttenuator.getAttenuation(ch) function to support new firmware command.
--BRJ

git-svn-id: https://qubit.bbn.com/svn/MQCO/trunk@190 005577ff-ac90-44ea-9eee-c3a23b7cba77"
BBN-Q/Qlab,18ca095e50111f5ff52e2a3c5005a264b630618f,2011-10-12T22:34:45Z,21f962c4ee85b5332d13ebafa7b59e05d649d0ec/17c343519c198ca075ab94df7edcd29992c7f365/b6ea83c086181d0106c59f9b6b0049acd69fc695/,2011-11-16 15:55:41+00:00/2011-11-14 15:51:48+00:00/2011-10-13 15:43:04+00:00/,"An attempt to allow offsets of APS LL pulses by creating a special ""zero"" LL
entry and pointing entires with isZero to it.

git-svn-id: https://qubit.bbn.com/svn/MQCO/trunk@155 005577ff-ac90-44ea-9eee-c3a23b7cba77"
m-labs/artiq,6db96f81d578a5c957b6e75c57cee062f4f49bab,2016-06-04T20:33:56Z,96bf414257cc9f0286e9ff1365bf289dae28d9fd/,2017-02-27 00:59:31+08:00/,gui/moninj: reduce logging level of UDP failure
BBN-Q/Qlab,f3c9d7a16dfea7122b4f3da01d809f16a39567cf,2011-10-14T20:56:55Z,a506ec02f86f05a080c14ff5514e3ab59529338c/46734826dee95a6702a43d29466b28ace0990d28/71145df9573669cc721197cf49edb97df7332f0e/af005df320be63594478f3f26f549c30f1595cf6/fcbc9a5706e068938c06d3fdab03ee65e7233733/cc524c9d9859777c054175f2f34a08da341694b4/b4e5fc5b8cf2d0ccb5cc2cffceaa51f644774865/23c3baefa4cf15800f291edecbbe73d67072e894/21de74b2b42af56df56e5761cc71018282ef22ef/90602ff4391ef67394f2df471c1ad94fad797297/c7f63d0ffa562e7d374e7ec11e6d88bb19e75a44/23456529ef34723ab62a5d6a54e224b9cb4c68d6/892fa7d9d71e89994cc8e7994b565362a98ab1fc/d33f32cf44ee6121c8dd74c5a53f2b8e9ab7d094/09095ffd015453bcd666560136f301aacb315f42/,2011-10-24 15:49:23+00:00/2013-04-19 09:16:12-04:00/2012-08-03 14:10:08-04:00/2012-03-27 11:36:45-04:00/2011-11-18 20:16:43+00:00/2012-10-29 11:31:44-04:00/2015-03-26 09:45:10-04:00/2012-02-06 21:28:48-05:00/2012-10-24 09:32:05-04:00/2011-10-17 16:10:15+00:00/2012-04-27 16:46:35-04:00/2012-03-30 17:48:12-04:00/2012-01-13 18:42:45+00:00/2012-01-25 20:54:33+00:00/2012-08-02 15:15:21-04:00/,"Adding a hack to subtract 1 from LL count values >= 4, because it appears to eliminate spurious pulses in APS LL output. The origin of the off-by-one (in count or address) is not yet known.
-BRJ and BCD

git-svn-id: https://qubit.bbn.com/svn/MQCO/trunk@160 005577ff-ac90-44ea-9eee-c3a23b7cba77"
qutech/qupulse,8137262b37c5c9b58e51a3698f7bad71291129be,2020-02-03T14:46:53Z,07d3dbf097d985f28bd6e01987725596badf1862/5199aeb137cca4ec7a04320ea6dfc7e3d09849a9/,2020-02-03 21:07:40+01:00/2020-02-03 15:51:13+01:00/,Fix plottable program test
m-labs/artiq,8b2b27845761109cca45f0f18029e16db0199669,2016-02-28T23:38:50Z,0456169558e915ba811c6bb7304983e039db5add/df7d15d1fecb8e707f9618a28d344afb0e40bafb/cc70578f1fdc2f222c3c814fb3e03be85af640e4/9d1903a4e2276b69ba3a8ec058f1a716496f7c7f/f30dc4b39e5beb9604cc45dbd858f118592df444/e11366869df33391a08174e8a78ab515965a4b91/4ae3ca5f23b2a08657bda2556290e03fa0607c73/162ecdd574e9edbdaa8a9defd3a025c15c5fe2b3/7d7a710a561b77618d7a321c64ca77ea5a868441/16537d347e094b5fd454df0d4c85187f81e80756/,2016-03-01 21:29:09+01:00/2016-02-29 13:54:36+01:00/2018-02-23 17:31:19+01:00/2016-03-09 13:01:34+08:00/2016-03-01 19:21:50+01:00/2016-02-29 17:54:42+01:00/2016-03-04 18:12:30+01:00/2016-03-02 00:11:17+01:00/2016-03-01 00:21:32+01:00/2016-02-29 19:48:26+01:00/,spi: add coredevice support
m-labs/artiq,6e3c411d1e845fa7f4e09d39ce0824ff419f968d,2015-10-09T11:26:31Z,f3e61e265cf919bb28ed7f96732241112189d691/354c3c8244ef44e1c5a2088facdc3bdb99ee89b4/,2015-10-16 07:06:22+03:00/2015-10-09 15:01:03+03:00/,conda: add pyelftools recipe.
lneuhaus/pyrpl,178f9445c735beae153ec735adbc66d1ff37efec,2016-05-29T19:52:01Z,ba12670da308e305d77c06231e374e4023ee49f4/,2016-05-29 21:55:50+02:00/,all builds and tests work
lneuhaus/pyrpl,3e311c16d371a03aaef435e29894fda9e8385ecc,2017-07-03T14:09:26Z,2f6866f3abf277425454defacc31016c575d66e1/47542ebc8e4d02f2185b42ec65e33c68f8faa19d/6420bcb9998f80011e19009f8ca1bc4f4e5cdd42/9202fc4d2ec59e36b5006b76c5170e2d93f5f77e/4b691e43e91c8afb4277721fc92a05282243adab/d54360161268ba4182d0d3efb3c3966b88e37459/0960c1998939f6469913b13f1f45c2a9f4c8fb36/d09b3a0a54b1a017ef541bb9d63772375f26ba5e/,2017-07-06 11:40:21+02:00/2017-08-18 14:23:37+02:00/2018-08-19 09:17:51+02:00/2018-08-15 21:34:42+02:00/2017-07-03 16:26:22+02:00/2017-07-04 01:02:05+02:00/2017-07-06 12:10:05+02:00/2017-07-04 11:30:33+02:00/,fixes
lneuhaus/pyrpl,6a3d7f07af414838e69ea9f8532e37504f8372b6,2017-03-08T01:08:34Z,be84b7d8bb12f52c212f615a91ce29f8a5693149/1268556894fb185b7adacc9fa66f23dc8f82654c/68d18bf52c9177e460494dea4845567cedba5045/7f13272cf8f817bb56abd70b569196849c870fba/338838e8e90cfc49d5d0afecf7f27bb38ccf2f6b/07e5d7f85f48e59a1d8bf4f5a32e2d4208d4a86e/77207892b1918baf93b8fef27dd5ce68ccca9019/,2017-03-08 13:19:13+01:00/2017-08-16 17:43:04+02:00/2017-03-08 11:04:28+01:00/2017-03-16 10:44:56+01:00/2017-03-08 14:07:59+01:00/2017-08-16 14:53:33+02:00/2017-07-02 00:49:19+02:00/,fixes in memory and lockbox gui polished
BBN-Q/Qlab,a197fed9fc564060d3474cda2b22eba3f48007ee,2012-11-21T21:58:01Z,77db1f31b85cb71221253945ee90372153e85089/8a794f01a1c98c11eedba9dc2451a91d18be04d7/b5d9d126f85f37d8ec288c97232725d256a3221f/3fd44601867c228f635baab2e74ec04df03f56d8/5a29c51ebdbee60f924ac3b4bb179e48835c844c/d7a49421932f96ffdf3c0a02e59cc646519e6a23/,2012-11-28 10:33:18-05:00/2012-11-26 11:44:55-05:00/2013-03-22 14:31:21-04:00/2013-03-26 13:45:26-04:00/2012-12-05 17:40:46-05:00/2012-12-05 17:39:54-05:00/,"Improvements to RBT tomography inversions

Still not behaving ...

--CAR, MPS and BRJ"
m-labs/artiq,d4f074b1e162c80f3440fbdd6ea2b264bf72efb2,2018-05-17T08:02:21Z,c5137eeb623f5c2fa7c1a4e9dc15f2b62e74c6e4/,2019-12-20 15:25:12+08:00/,firmware: fix Allaki addressing. Closes #993
lneuhaus/pyrpl,4f9c7a258cc8a0b23c5b9b2c56576b6da36deea5,2017-01-27T15:02:42Z,e40ff18c2a7ee10d6557b80b89fd2ad8a30fda26/c4bad8f1ac95befe22e773bd4a61f2ba2c3bf3b5/ebcf4c3012c7269120a33a17381f558daf78c31f/24f2f759cf7a6a98863fc6deb449e80b7ce76494/,2017-02-21 18:24:20+01:00/2017-02-21 18:07:35+01:00/2017-02-15 16:59:36+01:00/2017-02-07 15:36:23+01:00/,new FabryPerotTemperatureControl with input from output signal
qutech/qupulse,b87e68b33b550320e44f80892ccaf12df182a6b5,2017-03-09T18:54:30Z,373745282c54fb609d3cd152dce4b3a1afc58fe1/30b2b802f0a6af7c78e0e6f9032d1a5468eb7516/b47d46717e14c051cafb8e0d5979e9b42f572c87/23576e67205a46fa5949d4f716f8f0cd24cfff25/82ee52aacc049dd2f9a5211f4c95946aa73f7835/b011d6e287867abde498ee9362d41ae9428f2e99/91ed64a92340e32758c8f510ae82d1188183febd/bcae835815e915a1bf8a832c18956b0c9826864b/363d55dd86c466d49294c69e78fa50f8283223cc/cc2242620a2c7927301eebf8fcf8da59649262ed/60b9148604bb3dd6d567cdf954eef458a679e2b6/f5a06d53691521dd71a32b5c984b7724d7b7fe63/3e72ef9adb5deb66e1d3629d534177de1beaeb07/48094e64bcb515cd02764ecd084c1a87b3f3f35e/13eabe8c7ad569df17d9034889dfc575cc936f73/83f85b70887271a8d6d47e7076c1fef75a02fd14/,2017-03-09 21:02:35+01:00/2017-08-17 16:53:36+02:00/2017-08-31 10:59:25+02:00/2018-05-23 13:05:09+02:00/2018-02-02 17:11:34+01:00/2018-03-20 15:13:38+01:00/2017-04-19 13:13:25+02:00/2020-01-31 15:48:49+01:00/2018-01-17 18:27:46+01:00/2017-03-09 20:14:39+01:00/2018-02-13 18:43:04+01:00/2017-08-23 16:49:17+02:00/2017-03-09 20:36:09+01:00/2018-03-06 19:27:00+01:00/2017-05-19 10:54:13+02:00/2017-04-19 12:28:43+02:00/,"Fix a few tests.
Tabor test now imports dummy modules"
m-labs/artiq,eb76f594a091b14c528b758035827c7b4705dfa7,2015-06-05T09:04:27Z,b8ce3f85bd68adcfad95ac76cfa5875b084eaf7d/4c95647162ee119a87ab7181a062848d5e88a4b8/7ce9bdf54d24052f95ac49ebc9ba10f5319dd1a2/df686136f1830950fdc795920a28ad44a86c9fb0/5f06c6af10358e7b929b5eb67a50d959c2d74bb4/159692339d5fbebde8aade671b3e200dfe8cad83/,2015-06-11 03:55:06+03:00/2015-06-13 11:03:33+03:00/2015-07-02 19:35:35+03:00/2015-06-11 06:34:22+03:00/2015-06-06 15:12:56+03:00/2015-06-06 18:05:06+03:00/,Replace single-quoted strings with double-quoted.
BBN-Q/QGL,d10eb6674b42d606df9cfcd2a6ab68c29d4fb66b,2017-08-15T00:05:35Z,a132c9370cc060e931d1e9951e5dedac38127608/c3055e4cb7d9b627f362a42f0db0b2ef475ff8c1/,2017-10-04 10:54:25-04:00/2018-05-31 16:41:16-04:00/,Change the YAML layout to a separate marker entry.
m-labs/artiq,123e7bc05478eb448a1239a4efdd5029606a09c8,2018-07-15T09:38:09Z,3fd6962bd2b34707679e313b8502a8bd557b7dc1/,2019-11-10 15:55:17+08:00/,pyon: sort string dicts by key when pretty-printing. Closes #1010
BBN-Q/Qlab,f9aee0fade943a426046075f62f263a6463ad598,2012-08-28T19:25:16Z,11f30f38c270b5c0221ab6af0c7c6d9a74d13a4c/,2012-08-30 16:23:59-04:00/,"Passing delta parameters back to parent function.

Fixes mismatch between tested deltas and analysis results.

--BRJ"
m-labs/artiq,222d0a9d374ca97aeca9c86c2f6bddd17aa8cf61,2015-03-20T03:38:46Z,8cb77b0336f129da02d77510daae5e226b202258/1b7f71bda9f297bc6a0b03bb6c3c92c401c47b71/471605ec1ed951f9033472a19c04287494978d49/1b410abc2caf23b9a056033af443bb38d5731f0a/,2015-03-21 00:33:50-06:00/2015-03-22 00:48:15+01:00/2017-07-19 17:35:28+02:00/2016-02-21 18:13:20+01:00/,pdq2_controller: add dump option
qutech/qupulse,91c01d3a27e6354634f7b1071c091c7ec7eef104,2015-07-01T15:07:30Z,a12d7e0a3340fdbf14cbb6ebddbe03ac4f10d3a6/d34c546836f9a345fe3c63ae4becee928e400f45/fe00cb0534831a7ecce73e039906c10d69b9b654/b5663314897fef2d674fd5f33ff415e398a31d28/a1526794a9642627a99b8fe7458557556d49dedf/e2968bca25bb5f8e71cb1107abfb3b24a8768270/018c0c6c73909b34a9ae373bc94660f2273d941b/2b5843c291f0e11653df9288368007fa0c060a4f/ccc040e26b36ebc8e2a1706c65494ffd2e56d36d/86ddb8472dcc7ec241da45177c1318b22b672c6d/951f9cdfc0a2448d7a490cb7c047343fdeacd1cc/fe9d06e9d0c251e5b32fd635ceb363486abec64c/c308c2e1e995683829ad7a22d004c00b3cf53310/fce78552bbb3f91b98d7dc70e6b7597d2ca30593/7192e3af849b0c9d1d53fe30d2b3f48ac863c6ee/edd7efd0f6673796e8fae2139399edc230f30cf9/bd1147caf291f93cc73378eb19f57b46648d3f7d/,2015-12-31 15:08:05+01:00/2017-05-19 10:52:04+02:00/2015-07-02 11:40:10+02:00/2015-08-18 14:20:52+02:00/2015-08-11 19:07:09+02:00/2015-07-13 14:09:16+02:00/2015-08-18 16:01:38+02:00/2018-03-01 15:51:51+01:00/2015-09-02 16:09:42+02:00/2015-08-18 15:52:09+02:00/2015-08-18 16:00:29+02:00/2015-08-08 13:03:05+02:00/2017-04-12 20:18:10+02:00/2015-09-03 16:33:31+02:00/2015-08-11 19:47:28+02:00/2015-10-22 17:29:09+02:00/2015-07-02 11:38:45+02:00/,Comply with coding conventions: Changed prefix of private variables and renamed variables from CamelCase to words_separated_by_underscores style.
BBN-Q/Qlab,157f93bb44b6f2f8a982c08574f2b077250b857f,2013-03-27T17:09:42Z,8f294e8250b3fe9468db711528f0a740a80eb375/a78274f868c7973cba6973ab47594de7e2f7e132/82354a7cd9bff3f391fd7a520f7057abd519a3e1/,2013-04-04 19:30:25-04:00/2013-03-27 18:04:09-04:00/2013-04-02 18:05:30-04:00/,Removed X6_ member from APSRack and replaced with static method calls in X6_1000. This solves segfaults at object creation time
m-labs/artiq,136d44d9db7905993f82ae975767ccdfa874583a,2015-09-01T20:25:20Z,07446207874cea35255742109d136e639ff1f27b/c63afae875cf3b4ae22756579f61f0f50bf2d0cd/fc524961b2d543ef33728c5af4c6c853748d0823/948ea396c035215c27629f12ae4e4730ab0e5b15/8ec73cb9ec6b655f6348b0f6071c3abf7f003c77/572c49f475bc0528fa6f27fa7f2929006f45f1fb/168af9589e53c5a20fbea0439319b3a81b60a99c/d30fe60edda1535fd8802fe2e32af17be16cb95d/,2016-07-18 21:43:57+02:00/2016-02-15 00:57:15+01:00/2016-04-05 18:38:05+08:00/2019-05-07 17:27:54+08:00/2016-11-04 16:20:46+08:00/2016-02-29 21:35:23+08:00/2015-10-04 17:55:57+08:00/2016-02-15 00:23:47+01:00/,gui/moninj: display comments
lneuhaus/pyrpl,8c4f65431c238296006bdecb839b35a22ca7a2e6,2017-02-05T22:47:48Z,a9287d23321616457be211a3406170263883875f/cd7d09f09205b34811f7a6640701e43bbb6583c1/977b7fe1ada34de6b3844941d7b4cd64e1a8a10b/f340d55db391ea03ea3d235e16add34080aa745c/51bd5aec398a30c30c79a3730fdca1b9ac5070d9/339d3513259ed7e53f81f89f12ffab4232650ed8/baa7e4317aa252205707b3820264b16c6bfd5deb/56c4043bd1293e16f261659fa82db481a6f9d663/ff302839b83a0023bd2b51f52c928d7378d45a4a/,2017-08-17 18:01:54+02:00/2017-03-03 20:41:18+01:00/2017-04-02 12:23:02+02:00/2017-03-17 22:52:09+01:00/2017-02-07 23:57:37+01:00/2017-03-03 20:38:46+01:00/2017-03-31 14:24:50+02:00/2017-02-05 23:56:43+01:00/2017-05-27 23:48:11+02:00/,"HOME/pyrpl_user_dir/ contains all user curves, configs and data. Environment variable PYRPL_USER_DIR can redefine this directory"
qutech/qupulse,3e0028af29e7a491153b570e1dad4e529859d1ae,2019-08-14T11:01:23Z,e0a2863d0bba9a15bea3f58e7eb3e4c2cc5a1cff/,2019-09-19 19:00:03+02:00/,Allow an absolute error of zero for float Fraction conversion
m-labs/artiq,331dbc971b2aa2876eddb237a37747c021efcf59,2014-08-18T14:52:54Z,2944592201545034216ebd94258503d89b309ab6/,2014-10-05 17:54:22+08:00/,language/units: add microcycle unit for core time
m-labs/artiq,3b529c6f9033db535a591e64bd785518ca9dbe75,2015-11-26T03:16:39Z,1464bae6b7d3713b3a0669931ed32c5dcef09bfb/,2016-04-25 22:05:32+00:00/,compiler.types: implement map.
zlatko-minev/pyEPR,1634f25e08f5b0f2fc23afaaee4c88d701b955c8,2020-01-15T06:05:04Z,aa1e1e2eee40aaf4f26caf575ec617d5ad8b0972/9f5b2227b310e6ab6fc45ad89cd29dcfb7f9bd08/ed5d825e2d5390c3adf301e78f60c0c56575cf95/,2020-02-18 20:02:43-05:00/2020-02-12 22:07:37-05:00/2020-01-15 01:05:56-05:00/,Update readme
lneuhaus/pyrpl,1a3273b790d26293829bdf6a3768504026ccff56,2017-07-19T09:31:19Z,241279e17f592bc5a495293df9c756c684694ac9/,2017-08-03 09:26:19+02:00/,binary package for linux created
BBN-Q/QGL,186278fa12e090b023b0720d3dc89f7adec1a2f4,2017-11-28T00:32:02Z,be6e8a6c44109b6e621aa74fac0e4461436f21ac/,2019-01-29 16:21:14-05:00/,Fix typo for test_measure.yml
zlatko-minev/pyEPR,57fb726e878b7c6ea46bb455ede273e0f0ebe495,2020-02-14T02:20:44Z,14d0a0cbbdc2f934556294cbee1457889df628ca/,2020-02-13 21:44:05-05:00/,Update README.md
m-labs/artiq,50888865e73d3acc2c5be32b78a4e478fa956f4d,2016-03-29T04:01:22Z,3027951dd85d642b235dec57b1309ea65a79c502/,2018-05-13 23:29:35+08:00/,doc/dds: fix init timing margin
BBN-Q/QGL,0e48ca0dc19b1af3bf72d52c413786e7207d72e2,2015-07-16T15:47:30Z,0d4222ea408adf15deac4aad6a8e884211a00d45/561ffe2298642090a236253dec9c40d520935e80/,2016-07-10 15:18:23-04:00/2020-04-15 18:05:19-04:00/,"Properly scale arb-axis pulses

Two problems:
1) Need to include amplitude in nutFreq calculation.
2) Need to make nutFreq a named argument in PulseShapes,arb_axis_drag
such that it gets appropriately assigned.

--BRJ and CAR"
m-labs/artiq,93c310dfa5ea1718bef7a6e860cdbaff42ec8c15,2016-11-21T15:43:41Z,9ab63920e0e563b20218cfd4493d1ad5d8b4b8a8/a7de58b6044db4e262f74030b4a41ee536f82c99/,2017-05-15 17:17:44+08:00/2017-03-14 14:18:55+08:00/,pipistrello: add some inputs
sedabull/quantum-shell,9793bb34b111b2638544da2ff50e458a8f1b2adf,2015-04-10T13:15:46Z,15f989f213b91e9db13a01afe0db4cffdfe12d95/,2015-04-16 14:38:32-04:00/,Prepare 0.4.1 release
BBN-Q/Qlab,ea498b6ca3450457153948d1b6c53bb5976fa0f4,2013-06-06T01:31:43Z,94938ca1b5d6df1fff9594b9d0064fac3a10e7b9/dd393f0b5f0c5ff30aa12d635a0c68377a4dc2e1/d2e58adbe23f4509020cfffbbf68d4679330e4f4/f656b7a404b707858b260992c42077f50e2fb46f/3fcc4d5bf44eaecb77d0aa157397547889424bad/a8c8e88efe4e175c8c0c9117dd9380f2948efc16/3756ade8e6f5a23f37de20780055b931f3594127/,2013-08-29 15:05:01-04:00/2013-06-14 10:19:31-04:00/2015-07-16 15:23:56-04:00/2014-12-01 11:09:35-05:00/2015-07-10 15:48:16-04:00/2013-07-12 10:34:00-04:00/2015-03-30 16:33:03-04:00/,"Adds gaussian fits to single shot histograms.

Also, only analyzes every 10th integration length. May want to remove
this magic number...

--CAR"
lneuhaus/pyrpl,0e2a54d4196d502144932e76925be85a9c69a20f,2016-05-27T19:14:26Z,256f264d945d490307916ca62c45d8f4fd91bc55/c129b2179cba5a8de352251209df7360ef596979/2e0df7ea3dbb7ef5ea6ec84b22e199f880f84452/acd6c5c6529aabd0ab7a1c3dc96a4bd2756488d5/06646a308d5cd424fbecbb1df6b958085cacddbf/0e3d8684b031963a54b1fbfd0b7edbb8645865e2/313782ae6de7bfbab2fc05dea4be9682f573b09a/,2017-04-03 13:56:12+02:00/2016-05-29 14:40:36+02:00/2016-05-29 13:47:02+02:00/2016-05-29 15:48:02+02:00/2016-05-29 15:22:21+02:00/2016-05-29 12:09:21+02:00/2016-05-29 02:29:11+02:00/,updated travis configuration for next try
m-labs/artiq,16063ff8fbbf2d2394051c36bccf114c192de6aa,2016-05-28T03:25:19Z,4d6f53ce679b17c21fa4aa634c628eba1498d146/,2016-05-27 22:45:01-05:00/,conda: another attempt at platform-specific dependencies
m-labs/artiq,7a0140ecb291df209fc49170d9374b57eb8adbdd,2018-06-12T11:37:17Z,d29b3dd588e853c19f569e0b3ef0805d50ba64d6/46c044099c9d7caf7f2886c828e6d5d5055c7984/,2018-06-19 13:47:32+08:00/2018-06-27 17:36:13+08:00/,"Sayma HMC830: update interface and register writes. (#1068)

* Break the HMC830 init into separate functions for general purpose (but, integer-N) init, setting dividers and checking lock

* Use 1.6mA ICP (which the loop filter was optimized for)

* Go through the data sheet carefully and set all registers to the correct value (e.g. ensure that all settings are correctly optimized for integer-N usage)

* Change divider values (now using 100MHz PFD, which should give lower noise in theory)"
m-labs/artiq,5c54a6a0e958dedd07e5a95d28469f0b19d72de9,2016-06-21T14:47:12Z,4c948735603945012aac5bdec5ab20cea4c99a95/527b1e986cbe738a38849db4cf0df997526ec255/,2016-12-05 04:35:02+00:00/2017-01-16 14:15:24+00:00/,Upgrade lwip to 2.0.0 to fix the keepalive bug #456.
m-labs/artiq,c2fe9a08ae1dffa77a2ad9392c94de3bf78457e5,2016-03-01T13:14:38Z,cc70578f1fdc2f222c3c814fb3e03be85af640e4/4fa823b62a5e6dfd8ae7a67a356eaa210a0ea0bf/9a80b8d5331c4703c0d5ea889d46b4b70fee1f72/,2018-02-23 17:31:19+01:00/2017-10-23 15:04:01+08:00/2017-01-03 19:50:15+01:00/,"gateware.spi: delay only writes to data register, update doc"
m-labs/artiq,3249b8ad3eeb3632b6d37b4bcc10264e169f5788,2014-09-18T08:30:38Z,fd3c8a28304bb62f03f0a240d0c54bd16f901f8b/,2015-08-11 12:50:49+03:00/,language/core: reduce namespace pollution
m-labs/artiq,f5d55c69023a37a54300874563946d781fed0918,2018-06-01T07:15:24Z,e40824123342ea67a1b2b335369a2ccdd5b518c0/,2018-06-01 15:42:37+08:00/,"sawg: add 1 coarse RTIO cycle between spline resets

This keeps all events in the same SED lane and limits the number of SED lanes required.

Closes #1038"
qutech/qupulse,363f6b94388f9646eda09424a61a47ec964437a5,2017-08-22T16:35:07Z,72ad000f213410f4a857b7f8d9c4d5041f2a9549/d9a563d1bcc42edd241493443a22027f3218a18a/9c59a8c465d01f6a75f9d94a64282a68d62aaded/13b036722a073d2d42f40a51cb2007006a39b0de/2627964ca6e7fb1a4ce136bbba99fa092c441342/,2017-08-23 16:47:42+02:00/2018-03-05 16:16:13+01:00/2018-07-17 14:35:37+02:00/2018-06-14 10:47:33+02:00/2018-09-06 11:26:19+02:00/,Move DummyAWG to tests
m-labs/artiq,a7dd356d30b5fa106f4e52c29bd5d447c7affd31,2016-09-07T07:42:09Z,ea79ba4622859e72556e1efa161aa700a35f479a/,2020-02-29 18:19:27+01:00/,rtio/phy/ttl: support 'set sensitivity and sample' command (#218)
BBN-Q/QGL,476108c175f3661011e27643db6dd22fd37a2c82,2016-07-08T14:29:37Z,022581ea965a58940f2b6d65cc39f3b320895dd0/,2016-07-08 12:04:13-04:00/,Fixed broken link in README.md.  -MW
m-labs/artiq,adf18bb04263e1e42e3b67911dc5e2b8dd64543f,2015-07-19T07:31:11Z,236d5b886a4510a576803936a878985a36c7f9db/,2015-07-22 02:58:59+03:00/,Fix assignment to tuples in IRGenerator.
qutech/qupulse,4665b58f4b3b400293fd455150afb968ca8639e2,2015-09-18T16:01:23Z,014b4b89f6d549880c440d45054edbe3d1d27dd8/73ee104cadbc2028bfd7c059d47472b2010c0ef3/23576e67205a46fa5949d4f716f8f0cd24cfff25/,2018-06-14 16:11:00+02:00/2016-05-13 13:44:42+02:00/2018-05-23 13:05:09+02:00/,Tests for Serializer class.
